SK_ID_CURR,TARGET
325334,0
335855,1
357479,0
376854,0
421625,0
434714,0
167586,0
110528,0
387103,0
429195,0
423381,1
232536,0
285347,0
178966,0
380401,0
220978,1
157348,0
143008,0
263499,0
251500,0
108464,0
248576,0
252226,0
290820,0
178025,0
177035,0
305404,0
388690,0
216226,0
159509,0
201487,1
145808,0
117381,0
268824,0
352514,0
384217,0
226920,1
263018,0
353485,0
410419,0
282646,0
436041,0
391701,0
280856,0
147996,0
141218,0
441106,0
298596,1
167534,0
386129,0
409426,0
445772,0
244107,0
181295,0
394906,0
151515,1
224372,0
155682,0
443100,1
281060,0
167420,0
357094,0
344971,0
322748,1
430379,0
267235,0
169199,0
171801,0
394478,0
116121,0
118991,0
383339,0
352720,0
406303,0
279494,0
244720,0
156719,0
348537,0
193327,0
233235,0
454787,0
130632,0
445034,0
455859,0
153960,0
439710,0
243217,0
328594,0
405968,0
238108,0
285388,0
388165,0
154235,0
129154,0
369074,0
447384,0
423606,0
433380,0
220700,0
352221,0
223935,0
400795,0
275137,0
166068,0
449570,0
408492,0
369026,0
192556,0
296603,0
161832,0
139259,0
182302,1
377309,0
148537,0
149523,0
161442,0
146931,0
396080,0
263521,0
240858,0
211023,0
310205,0
393473,0
114441,0
352709,0
368048,0
172410,0
358270,0
167248,0
326002,0
422587,0
164958,0
449086,0
143845,0
421601,0
158317,0
446192,0
267554,0
111771,0
355078,0
280442,0
207604,0
292579,1
178682,0
222365,0
211058,0
157315,0
437172,0
141423,0
321476,0
368711,0
205046,0
127958,0
399948,0
420914,0
199631,0
308087,0
157038,0
332622,0
207980,0
202282,0
298280,0
385484,0
318751,1
272673,0
184883,0
177039,0
166846,0
136797,0
180998,0
207177,0
379272,0
287129,0
128900,0
178260,0
102199,0
295589,0
112246,0
387744,0
161448,0
227497,0
447650,0
304460,0
419361,0
122509,0
420656,0
184933,0
276505,0
298666,0
256325,0
449827,0
232587,1
174155,0
134491,0
384340,0
203250,0
251394,0
270715,1
393461,0
421976,0
260248,0
180928,1
233231,1
333284,0
118918,0
212695,0
454458,0
304753,0
216027,0
390583,0
352209,1
395399,0
169761,0
160331,0
378283,0
364506,0
430898,0
311803,0
267948,0
201609,1
285435,0
436505,0
361581,0
234775,0
175491,0
437541,0
225389,0
111230,0
262640,0
109402,0
158928,0
104823,0
267137,0
261398,0
128654,0
206880,0
139518,0
389391,0
335135,1
391482,0
117909,0
266280,0
194147,0
178720,0
300288,0
239276,0
190712,0
169632,0
363359,1
181953,0
100448,0
227055,0
133358,1
436275,0
380768,0
376789,0
407824,0
104248,0
215158,1
215414,0
174333,0
351717,0
148530,0
286024,0
248222,0
270353,0
256706,0
252242,0
244522,0
247361,0
186507,0
301829,0
339532,0
394466,0
364053,0
111473,0
290321,0
211030,0
228834,0
277681,0
390290,0
453932,0
292917,0
383406,0
183758,0
325327,0
435449,0
370936,0
148815,0
144599,0
185085,0
161010,0
333644,0
451231,0
307455,0
402900,0
163902,0
405890,0
178446,0
334144,1
283781,0
178195,0
345846,0
303625,0
153201,0
298904,1
394798,0
307187,0
306126,0
324940,0
251312,0
335329,0
283393,0
164496,0
299604,0
401874,0
259495,0
429324,0
211100,0
387563,0
150443,0
158900,1
171148,0
135721,0
149095,0
169990,0
245521,0
177604,0
420690,0
265067,0
215761,0
448819,0
321707,0
337269,0
204162,0
117328,0
367542,0
449222,0
229495,0
232036,0
112329,0
258134,0
308430,0
418295,0
249569,0
446985,0
125824,0
241906,0
114474,0
100868,0
389829,0
210022,0
382254,0
279103,0
397740,0
391119,0
228953,1
105306,0
420253,0
361131,0
214940,0
150325,0
377474,0
455239,0
105126,0
444047,0
196307,0
337010,0
334758,0
297761,0
118021,0
257616,0
133712,0
236557,0
278044,0
181946,0
192325,0
214791,0
304744,1
110781,0
215112,0
135538,1
235350,0
447077,0
378421,0
449513,0
451263,0
132688,0
255680,1
402891,1
310836,0
232240,0
289301,0
206043,0
181985,0
205491,0
248139,0
169834,0
438490,0
106728,0
143093,0
429343,0
334467,0
445368,0
136901,0
295786,0
329544,0
309692,0
351666,0
396655,0
138028,0
249014,0
412315,0
124018,0
218218,1
398497,0
392797,0
445230,0
112646,0
352278,0
107308,0
278053,0
407460,0
288062,0
431654,0
120237,0
234984,0
164858,0
272324,0
366866,0
214448,0
195931,0
296934,0
377126,0
199356,0
127915,0
352310,0
337631,0
445090,0
332214,0
455586,0
127484,0
263595,0
436446,0
238339,0
432016,0
184403,0
449068,0
296936,0
409310,0
328701,0
277175,0
162110,0
169085,0
143105,0
154068,0
292526,0
100177,0
438436,1
285428,1
162446,0
306413,0
337832,0
132895,0
456036,0
405993,0
288007,0
377234,0
357477,0
419307,0
133571,0
165063,0
367341,0
113760,0
288874,0
365728,0
436699,0
206445,0
185445,1
315498,0
423669,0
288653,0
138010,0
194721,0
281662,0
156979,0
342838,0
282749,0
169799,0
336636,0
145175,0
412215,0
189447,0
410108,0
382894,0
121519,0
129981,0
327971,0
451291,0
330441,0
143428,0
131351,0
179759,1
113230,0
223575,0
275417,0
208912,0
121205,0
252157,0
151961,0
305903,0
375923,0
344196,0
244425,0
414467,0
438688,0
446679,0
123687,0
424886,0
418355,0
344580,0
142482,0
166459,0
420665,0
245918,0
391913,0
376954,0
389546,1
404050,0
334793,0
201606,0
399563,0
402769,0
343941,0
423557,0
339947,0
114272,0
125040,0
148757,0
200292,0
105921,1
331484,0
317263,0
224723,0
260542,0
431151,0
252639,0
282417,0
370659,0
433497,0
202138,0
372817,0
347513,0
374954,0
286766,0
447771,0
306270,0
398688,0
442036,0
387615,1
118456,0
154504,0
319255,0
276619,0
192318,0
121578,0
423802,0
336802,0
162595,0
431752,0
252652,0
316268,0
442736,0
336329,0
191277,0
421229,0
403523,0
239789,0
291378,0
427792,0
193062,1
313189,0
197997,0
364422,0
276879,0
396724,0
328790,0
395151,1
217813,0
311180,0
400190,0
412210,0
422247,0
161698,0
171765,0
283446,0
258246,0
333492,0
107106,0
406038,0
394088,0
440059,0
123309,0
230325,0
365828,0
164540,0
176553,0
450988,0
136924,0
244203,0
446672,0
154594,0
267111,0
226103,0
402751,0
174305,0
386123,0
122526,0
264582,0
185850,0
217013,0
320895,0
264623,0
346911,0
168255,0
385333,0
191373,0
230207,0
132408,0
248682,0
385375,0
271655,0
124858,0
390866,0
296562,0
273285,0
300916,0
190499,0
232906,0
252458,0
135486,0
404231,0
192504,0
401611,1
158066,0
423910,0
440840,0
350233,0
252025,0
310373,0
230278,0
310356,0
306481,0
303009,0
157506,0
136987,1
347806,0
227923,1
210793,0
413162,0
242678,0
364045,0
368673,0
212700,0
205266,0
157242,0
396902,0
149738,1
122455,0
442162,0
311559,0
178925,0
158981,0
413121,0
362737,0
185404,0
232647,0
219671,0
304659,0
441850,0
307008,0
118219,0
250059,0
257999,0
418351,0
244143,0
261920,0
181580,0
203503,0
452518,0
363906,0
218272,0
407443,0
298557,0
321738,0
183420,0
249393,0
413032,0
208950,0
404089,0
214089,0
447588,0
423801,0
455736,0
401676,0
117481,0
205012,0
102043,0
321593,0
385671,0
189070,0
437262,0
116864,0
122610,1
102813,0
168665,0
420212,0
154061,0
280239,0
216398,0
417784,0
156712,0
269698,0
415727,0
379243,0
283980,0
248064,1
123649,0
372323,0
328227,0
153860,0
190511,0
318887,1
395427,0
261228,0
395892,0
149299,0
127051,0
432383,0
407657,1
402862,0
333807,0
317877,0
102866,0
401845,0
298184,0
285439,0
374977,0
229005,1
330287,0
109022,0
409396,0
346669,0
266339,0
102708,0
243473,0
229685,0
236374,0
250499,0
311848,0
255854,0
352521,0
144328,0
358446,0
387527,0
101173,0
376726,0
282384,0
267072,0
238861,1
215804,0
242905,1
337986,0
455167,0
169841,0
138621,0
422984,0
455845,0
106819,1
404441,0
330185,0
222272,1
368225,0
257672,0
210311,0
237205,1
179533,0
348826,0
124521,0
450235,0
361025,1
118118,0
425986,0
363315,1
376023,0
354117,1
243499,0
355231,0
195813,0
377173,0
441220,0
118503,0
293346,0
303030,0
435643,0
248666,0
356233,0
332360,0
360034,0
253192,0
316743,0
446644,0
241557,0
425127,0
437601,0
369749,0
336914,0
300666,0
415161,0
440648,0
309827,0
440208,0
255132,0
409196,0
406559,0
161194,1
109382,0
410212,0
191830,0
313226,0
439714,0
193914,0
432449,0
108212,0
389274,1
271698,0
325609,0
220484,0
308739,0
233142,0
164387,0
237795,0
416682,0
137403,0
271227,0
215069,0
288385,0
376991,0
130429,0
359899,0
319444,0
153926,0
363252,0
191377,0
255268,0
135408,0
319273,0
393203,0
272679,0
105206,0
248463,0
348695,0
398030,0
228544,0
400770,0
325271,0
112218,0
371817,0
442600,1
422557,0
364316,0
116307,0
402674,0
248678,0
102796,1
421908,1
144036,0
159637,0
412237,0
354346,0
357265,1
182903,0
257005,0
176607,0
295653,0
359156,0
176106,1
206329,0
150633,0
172008,0
103684,0
102783,0
188065,0
398451,0
421489,0
242366,0
211054,0
144860,0
363293,0
400934,0
177590,0
428946,0
311063,0
272241,0
199599,0
151628,0
380992,0
362045,0
230869,0
433491,0
248788,0
156893,0
126863,0
252685,0
137763,0
297609,0
424080,1
379493,0
267082,0
387568,0
205607,0
316047,0
314243,0
183258,0
388161,0
276927,0
360572,0
116283,0
445882,0
292241,1
225173,0
178386,0
313918,0
123883,0
445870,0
212076,0
120643,0
320956,0
185945,0
273180,1
339878,0
159548,0
123819,1
310354,0
180207,0
179294,0
236076,1
419596,0
448035,0
214612,0
416036,1
402775,0
117517,1
213674,0
322945,0
383506,0
351074,0
122298,0
199662,0
332919,1
232908,0
258100,0
452881,0
107439,0
414304,0
361228,0
353028,0
449835,0
424660,1
134492,0
338462,0
371771,0
295282,0
341889,0
282886,0
454695,0
219111,0
412290,0
276571,0
227591,0
315020,1
105099,0
275437,0
256906,1
195132,0
385749,0
240596,1
373873,0
365748,0
207424,1
195976,0
234138,0
255889,0
438681,0
126044,0
230355,0
223359,0
152889,0
381372,0
199488,0
164264,0
200218,0
360491,0
354909,0
134320,0
150075,0
399508,0
214252,0
429869,0
156881,0
245070,0
265739,0
209316,0
436362,0
268892,0
395209,0
343952,0
430649,1
257036,0
124525,0
194799,0
373220,0
447616,1
240202,0
124268,1
327365,0
239943,0
398294,0
287372,0
266529,0
350018,0
350604,0
306981,0
157746,0
370131,0
402112,0
441538,0
400115,0
391604,0
425648,0
148806,0
325472,0
412385,0
359573,0
218493,0
103960,0
126040,0
214901,0
271492,0
369353,0
178365,1
344836,0
436937,0
355601,0
232957,0
368921,0
103931,0
322297,1
336401,0
290857,0
412214,0
133997,0
452863,0
435759,0
211403,0
380966,0
250077,0
165305,0
329780,0
317915,0
288920,0
392482,0
322732,0
144370,0
434314,0
225929,0
406590,0
270474,0
156764,0
308454,0
207123,0
327450,1
290796,0
368616,0
417089,0
229066,0
140643,1
222666,0
370863,0
204556,0
349257,0
241875,0
292177,0
177414,0
337758,0
429745,0
153836,0
137331,0
116162,0
394300,0
263371,0
238174,0
380656,0
196593,0
421458,0
210143,0
175894,0
242196,0
188271,0
177328,0
395651,0
174437,0
379061,0
231004,0
444717,0
131137,0
238162,0
189242,0
416407,0
296350,0
247717,0
336593,0
169392,0
228220,0
211731,0
409453,1
384015,0
377911,0
403449,0
355233,0
156031,0
205404,1
394394,0
263274,0
431691,1
201511,1
318277,1
220209,0
342085,0
244630,1
146027,0
233136,0
188305,0
398778,0
168243,0
277440,0
267207,0
139218,0
110150,0
347643,0
298871,0
100228,0
454966,0
126441,0
222275,0
231801,0
298683,0
100252,0
101466,0
377172,0
398748,0
333652,0
242391,0
220016,1
396705,0
321221,0
409024,0
124899,0
194452,0
405577,1
429584,0
123197,0
201275,0
164795,0
285262,0
378915,0
293448,0
162713,0
110686,0
121432,0
324751,0
387226,0
119245,0
207494,0
278582,0
107523,0
322377,0
281833,1
410147,0
163247,0
387669,0
286009,0
259815,0
109577,0
412570,0
125174,0
194849,0
107819,0
169897,0
255300,0
377044,0
265839,0
310210,0
273750,0
440790,0
102828,0
433555,0
210463,0
290514,1
274480,0
128913,0
298455,0
376842,0
130847,0
141651,1
163078,0
177502,1
255804,0
123111,0
319840,0
142897,1
110305,0
372083,0
450927,0
167620,0
322402,0
417315,0
210598,0
215692,0
424549,0
416415,0
378169,0
362802,0
375383,0
233081,0
416623,1
199827,1
430037,0
335127,0
389095,0
141432,0
281250,0
391337,0
107753,0
379774,0
344414,0
250765,0
257787,0
427141,0
310266,0
124372,0
148756,0
149580,1
120011,0
363574,0
173203,0
422559,0
409100,0
251367,0
444655,1
384384,0
198505,0
221978,0
387010,0
287513,0
332268,0
393773,0
330725,0
373784,1
102105,0
159408,0
290289,0
416160,0
112336,0
292573,0
414506,0
396116,0
119263,0
101787,0
272190,0
144942,0
167471,1
139336,0
298004,0
396207,0
442708,1
101885,0
318383,0
283998,1
369140,0
373347,0
163789,0
126390,0
300711,0
362184,0
277038,0
413183,0
269578,0
274964,0
243709,0
241203,0
293258,0
273201,0
208761,0
341243,0
139040,0
353663,0
267650,0
448567,0
438343,0
179754,1
340937,0
115275,1
297717,0
281267,0
447033,0
393585,0
243314,0
342321,0
192576,0
136248,0
133821,0
130640,0
406704,0
236712,0
432793,0
164089,0
152549,0
273740,0
333102,0
391722,1
243517,0
357139,0
201131,1
393086,0
377861,0
255078,0
366785,1
255560,0
304564,0
283700,0
125070,1
261333,0
163751,0
286935,0
194571,0
317031,0
380769,0
144471,1
123926,0
204270,0
455608,0
378185,0
332024,1
152180,0
212748,0
453070,0
340962,0
395180,0
124903,0
354436,0
433315,0
181549,0
150055,0
286435,1
442829,0
183466,0
256847,0
445223,0
259891,0
402457,0
174342,0
356696,0
304043,0
322259,0
112972,0
252745,0
295195,0
219324,0
423839,0
224592,0
413998,0
183675,0
434632,0
195802,0
199480,0
443422,0
438580,0
332245,0
147269,0
292223,0
299944,0
364543,0
411393,0
101032,0
123413,0
118265,0
429891,0
112557,0
247101,0
239863,0
216119,0
367012,0
330071,0
165236,0
342976,0
297955,0
135547,0
321761,0
333771,0
124624,1
262200,0
125724,0
192076,0
169310,0
131415,1
114860,0
378029,0
240000,0
400716,0
231271,0
361874,0
242317,0
400002,0
415659,0
426677,0
403395,0
141839,0
100897,0
169074,0
186223,0
402594,0
436220,0
276696,0
413874,0
330594,0
410868,0
339403,0
376032,0
195023,0
391745,0
169865,0
209823,0
253852,0
173846,0
203771,0
266620,0
410578,0
314676,0
165098,0
133274,0
245267,0
377371,0
352113,0
322340,1
340999,0
262254,0
237281,0
120389,0
313092,0
172567,0
406918,0
390202,0
118801,0
185955,0
373816,0
146825,0
171272,0
432874,0
334714,0
254426,0
382090,0
188400,0
358628,0
236949,0
418098,0
231442,0
192464,0
104169,0
343323,0
266798,0
313169,0
279119,0
414476,1
167954,0
108573,0
443041,0
277505,0
262532,0
243123,1
288143,0
318520,0
307779,0
377700,0
386995,0
209530,0
444934,0
289171,0
208188,0
213444,0
308909,0
414473,0
294305,0
287809,0
122503,0
387386,0
450956,0
219681,0
305540,0
187436,0
407243,0
325227,0
337597,1
302684,1
432799,1
363781,1
452362,0
211429,0
280491,0
294436,1
374386,0
256137,0
165985,0
134073,0
140022,0
306792,0
376040,0
427214,0
310299,0
426047,0
189233,0
181363,0
213510,0
114239,0
436954,1
367095,0
248026,0
109213,0
149513,0
363794,0
288569,0
361814,1
280221,0
371610,0
352773,0
208161,0
438242,0
177943,0
444709,0
296110,0
209339,0
427011,0
238338,0
283329,0
129829,0
386126,0
304124,0
384803,0
307864,0
114847,0
323633,0
198657,0
348356,0
187526,0
116692,1
159311,0
406059,0
351920,0
186533,0
340908,0
126452,0
132056,0
131298,0
264237,0
199051,0
309994,0
364424,0
307499,0
344976,0
331718,1
412632,0
334752,0
377769,0
419588,0
135400,0
159220,0
391033,0
256436,0
350751,0
438360,0
285170,0
257556,0
414313,0
446178,1
110959,0
309412,0
231304,0
245354,0
183140,1
169797,0
375514,0
329511,0
127427,0
111739,0
215247,0
304272,0
312269,0
398092,0
255802,0
101106,0
269370,1
421331,0
366285,0
310524,0
379371,0
152737,0
257027,0
120377,0
271121,0
144058,0
290586,0
443532,0
318279,1
283459,0
138908,0
430608,0
270568,0
106075,0
332173,0
208062,0
193226,0
412060,0
287063,0
159073,0
200426,0
418380,1
153416,0
452311,0
108590,0
394820,0
456077,0
103699,0
374220,0
200605,0
381003,0
153537,0
377618,0
157638,0
417347,0
235473,0
114367,0
336805,0
204324,0
424698,0
132801,0
230652,0
284379,0
226455,0
102305,0
337372,0
101222,0
198136,0
419640,0
380515,0
263990,0
226485,0
220223,0
448339,0
187245,0
164216,0
268209,0
370259,0
215183,0
299049,0
101590,0
252866,0
164177,0
227831,0
220933,1
307946,0
389913,0
362842,0
196996,0
309851,0
451885,0
295379,0
451120,0
341338,0
166687,0
301034,0
207891,0
336988,0
314504,0
150465,0
296809,0
392104,0
305567,0
273688,0
179242,0
231511,0
284057,0
438443,1
190472,0
143406,0
194583,0
436300,0
183952,0
197890,0
431150,1
413252,0
336685,0
163860,0
421348,0
122936,0
223721,0
167353,0
160832,0
241029,0
117173,1
201404,0
207806,0
246657,0
198631,1
339322,0
319796,0
429580,0
201006,0
395650,1
424495,0
390313,0
249063,0
247410,0
244088,0
167035,0
393567,0
339467,0
298556,0
402874,0
440445,0
243946,0
238677,0
304973,0
171444,0
344475,0
358179,0
345781,0
123869,0
307255,0
328484,0
236892,0
190859,0
314313,0
251304,0
126371,0
335923,0
449057,0
246803,0
215659,1
210993,0
372728,0
125659,0
263123,0
272017,0
312570,0
176400,0
120609,0
144812,0
359238,0
120584,0
361264,0
215579,0
207514,0
436841,0
188213,0
212452,1
242226,0
207261,0
252440,0
392492,0
249533,0
176629,0
448666,0
270725,0
165663,0
335033,0
455812,0
152229,0
390659,0
334713,0
337950,0
155096,0
247393,0
403651,0
400242,0
144317,1
278016,0
370366,0
455194,0
153004,0
155951,0
441870,0
316956,0
106220,0
290801,0
391024,1
154645,0
309222,0
160161,0
304399,0
208018,0
433612,0
114475,0
352178,0
394762,0
312728,0
116627,0
142412,0
379909,0
260177,0
312858,0
414835,0
143963,0
296771,0
180165,0
270401,0
165582,0
337824,0
402115,0
118764,1
447442,0
186104,0
200721,0
187738,0
205857,0
319863,0
115022,0
162683,0
339476,0
151814,0
400504,0
114110,0
386522,0
227605,0
105702,1
143654,0
182188,0
441516,0
440121,0
139446,0
284595,0
450681,0
340837,0
267352,1
394041,0
232816,0
394074,1
333083,0
371499,1
177231,0
246924,0
401778,0
158906,0
426049,0
441970,0
307339,0
282980,0
351368,0
373330,0
129118,0
231047,0
427173,0
347813,0
400048,0
371505,0
246921,0
237670,1
420942,0
326491,0
429268,0
243487,0
211258,0
438294,0
335965,0
284708,0
243190,0
365227,0
239182,0
300734,0
106143,0
299014,0
412615,0
241463,0
220480,0
280506,0
149312,0
316597,0
375297,0
436450,1
403819,0
159031,0
395596,0
124098,0
238432,0
317898,0
315339,0
309429,0
123229,0
152388,0
161217,0
294437,0
441753,0
436640,0
211199,1
314614,0
261269,0
265399,0
307665,0
250330,1
214960,0
333426,0
395164,0
325004,0
174158,0
433972,0
206230,0
151409,0
217307,0
137188,0
303408,0
413387,0
152240,0
384553,0
280768,0
248971,0
283945,0
268961,0
427994,0
409885,0
435764,0
396884,1
262714,0
107268,0
334921,1
449629,0
175993,0
153701,0
293823,0
455230,0
372677,0
252608,0
156661,0
304359,0
413891,0
420430,0
335325,1
235467,0
102425,0
228765,0
187884,0
424643,0
244740,0
420213,0
140581,0
210933,0
250450,0
404944,0
312590,0
287351,0
265844,0
173515,0
430557,0
298145,0
434090,0
359605,0
311917,0
132745,0
122813,1
262931,0
176296,0
253316,0
385814,0
448950,0
192191,0
132230,0
453321,0
168655,0
135064,0
290225,0
149763,0
154350,0
252702,0
295828,0
106882,0
144079,0
145001,0
453593,0
214865,0
122252,0
286633,0
227751,0
118253,0
340645,0
155540,0
104271,0
103384,1
109835,0
249206,0
184707,0
119836,0
249092,0
448680,0
198151,0
370421,0
434828,0
147718,0
398556,0
345076,0
110352,0
382176,1
264051,0
292470,0
124634,0
392008,0
113959,0
399991,0
315759,0
185424,0
336325,0
415978,0
124685,0
202909,0
388314,0
215629,0
258425,0
343406,0
305048,0
357756,0
223765,0
445499,0
380124,0
346815,0
386158,0
177620,0
210205,0
176120,0
264641,1
368883,0
377487,0
176063,0
190551,0
382547,1
220590,0
374623,0
362654,0
122866,0
117500,0
357705,0
422410,0
314747,0
345705,0
444239,0
405806,0
227017,0
265020,0
230105,0
236610,0
129534,0
318416,0
434633,0
124364,0
303894,0
291746,0
101052,0
332539,0
143469,0
307982,0
345238,0
153765,0
264572,0
239665,0
144606,0
151469,0
360262,0
258436,0
220696,0
328976,0
205416,0
229156,0
395349,0
442335,0
178650,0
182587,0
243634,0
399224,0
112179,0
267453,0
284551,0
421656,0
415180,0
341618,0
367606,0
449870,0
206913,0
133866,0
106973,0
377677,0
238193,1
100449,0
330324,0
451665,0
185152,0
273390,0
304364,0
375647,0
429131,0
406982,0
270137,0
112945,0
388752,0
210367,0
140966,0
193621,0
191978,0
294686,1
293558,0
121610,0
200977,0
274650,0
139195,0
140192,0
336570,0
347158,1
310675,0
345762,0
158475,0
146245,0
381848,0
431091,0
204705,0
432105,0
268563,0
200680,0
222750,0
154111,0
407689,0
278485,1
160254,0
170252,0
175819,0
229622,0
348819,0
183830,0
419985,0
101212,0
416577,0
252707,0
119157,0
355297,0
209787,0
360629,0
153859,0
193132,0
172884,0
134552,0
218434,0
191702,0
107138,1
317159,0
355648,0
341476,0
343668,0
376567,0
321473,1
330021,0
394146,0
187886,0
410795,0
377838,0
423515,0
180260,0
445381,0
108299,0
114017,0
309741,0
430754,0
290297,0
168681,0
447515,0
157128,0
387603,1
173361,0
382610,0
388862,0
191257,0
129142,0
345969,0
117877,0
223041,0
308674,0
377972,0
168227,0
223448,0
288297,0
302109,0
125429,0
192518,0
402087,0
363248,0
158575,0
109622,0
386389,0
389753,0
129408,0
207543,0
233977,0
443178,0
330408,1
324423,0
412441,0
141811,0
157095,0
237224,0
385007,0
415477,0
182081,0
368593,0
100318,0
102642,0
389935,1
182528,0
196601,0
359083,0
332053,0
286369,1
179230,0
135375,0
255773,0
243350,1
394061,0
271058,0
219377,0
340850,0
453092,0
297102,0
251564,1
320332,1
301654,0
190508,0
185940,0
165630,0
326262,0
276234,0
212505,0
274937,0
256760,0
217206,1
211227,0
249419,0
412400,1
246116,0
415051,0
435294,0
377263,0
354215,0
342625,0
154212,0
219098,0
196279,0
397414,0
428137,0
383018,0
328645,0
370145,0
162190,0
113414,0
417985,0
425654,0
256850,0
249389,0
282428,0
303556,0
248902,0
231932,0
193528,0
305661,0
380529,0
238493,0
197287,0
360924,0
361271,0
206971,0
426547,0
214627,0
241356,0
227854,1
179639,0
221505,0
261328,0
322118,0
428363,0
228736,0
298769,0
156328,0
315745,0
322701,0
449888,1
379721,0
300002,0
453064,0
219225,0
418545,0
299910,0
112389,1
392022,0
445239,0
419776,0
283600,0
422425,0
276214,1
309906,1
408200,0
330910,0
103002,0
358069,0
216699,0
299376,0
201446,0
181969,1
401352,1
351345,0
237673,0
383081,0
282328,0
453532,0
205659,0
419375,0
120540,0
325728,0
119992,0
130834,0
452030,0
106665,0
328657,0
330023,0
285919,0
183914,0
445597,0
230395,0
427975,0
206143,0
345406,0
455053,1
436889,0
150974,0
111794,0
179850,0
217088,0
269304,0
100372,0
183085,0
395091,1
300100,0
372038,1
433393,0
154699,0
401461,0
445126,0
361759,0
244381,0
166833,0
433838,0
341130,0
184924,0
267599,0
326053,0
340665,0
119127,1
336975,0
264790,0
225953,0
358337,0
146887,0
151027,0
417231,0
266966,0
428767,0
331765,0
400546,0
304287,0
153758,0
122274,0
295267,1
436770,1
103933,0
330653,0
100217,0
210301,0
158792,1
192046,0
324160,0
417682,0
400140,0
220892,0
222377,0
306110,0
307811,0
279077,0
405017,1
152523,0
149777,0
410934,0
421959,0
335147,1
148793,0
375239,0
212352,0
316961,0
115162,0
264770,0
302427,0
158434,0
444972,0
315801,0
165198,0
444931,0
242955,0
276648,0
335403,0
355011,0
451620,0
177106,0
343681,0
197565,0
407586,0
162778,0
454228,0
430771,0
215070,0
259345,1
230549,0
295386,0
338108,0
122131,0
376589,0
292091,0
112278,0
283624,0
287284,0
441715,0
279378,0
118555,0
156089,0
261770,0
326413,0
387166,0
138773,0
186677,0
316350,1
347185,0
439313,0
259473,0
201334,0
183112,0
368950,0
286988,0
104993,0
236465,0
415132,0
174187,0
109476,0
370871,0
335605,0
342922,0
265956,0
372492,0
238628,0
276755,1
343087,0
238943,0
236442,0
274428,0
171260,0
254224,0
335872,0
356789,0
383041,0
139666,0
447711,1
110956,0
415670,0
274190,0
152021,0
328614,0
335186,1
405346,0
453900,0
192234,1
427689,0
369225,0
391901,0
402178,0
339076,0
181882,1
164890,0
327434,0
102558,0
182290,0
260628,0
102876,0
293735,0
261415,0
164848,0
240854,0
117953,0
276933,0
416982,0
395645,0
154154,0
271471,0
142938,0
184237,0
353053,0
247728,0
339273,0
352569,0
128839,0
166350,0
171424,0
294329,0
173683,0
449373,0
162385,0
406692,0
141156,0
170070,0
361706,0
410852,0
157035,0
410845,0
444506,0
165290,0
297254,0
285809,0
172972,0
394691,0
261096,0
288412,0
138645,0
241153,0
223993,0
106774,0
277730,0
115420,0
156634,0
412796,0
251628,0
275952,0
127833,0
101178,0
232224,0
234026,0
162386,0
233241,0
192863,0
157179,0
292682,0
254515,0
291336,0
136239,0
455728,0
183552,0
282701,0
389064,0
419980,0
259297,0
293294,0
216512,0
132515,0
377297,0
120677,0
407965,0
153189,0
445663,0
321749,0
196407,0
443220,0
452241,0
354006,0
107038,0
205915,0
255333,0
224433,0
149181,0
298923,1
103114,0
385583,0
450671,0
318084,0
158280,0
148576,0
313100,0
396098,0
326429,0
444019,0
223756,0
113507,0
147732,0
104821,0
197133,0
372844,0
132920,0
172002,0
187193,0
205296,0
285086,1
341893,0
262968,0
272598,0
343272,0
372851,0
172436,0
331658,0
187855,0
454252,0
268348,0
441916,0
135922,0
276555,0
102291,0
383928,0
380370,0
120860,0
301563,0
124414,0
238400,0
347376,0
299475,0
437956,0
163355,0
185391,0
286488,0
251426,0
266398,0
196697,1
442659,0
337051,0
297140,1
404754,0
196563,0
255438,0
337902,0
426329,0
435960,0
336254,1
350828,0
154756,0
274412,1
450093,0
140838,0
381603,0
456147,0
312488,0
346204,0
119993,0
379021,0
327003,0
249836,0
239211,0
186713,0
245394,0
167745,0
206678,0
309480,0
250451,0
232252,1
216421,0
439195,0
105563,0
306661,0
331991,0
233683,0
103588,0
139600,0
438455,0
416653,0
332524,0
296452,0
375895,0
134680,0
113452,0
320247,0
312539,1
426926,0
234981,0
139368,0
140830,0
423850,0
280131,0
285696,1
243707,0
357818,0
239607,0
387665,0
186068,0
238731,0
194817,0
419322,0
217727,0
133345,0
265688,0
134531,0
320804,1
398755,0
158104,0
381601,0
150693,0
425820,0
425130,1
284269,0
172849,0
332300,0
176097,0
359363,0
437449,1
338798,0
120218,0
396179,0
447168,0
123369,0
417084,0
286979,0
436287,0
163941,0
296044,0
361680,0
224954,0
259014,0
274920,0
450654,0
300069,0
111543,0
163643,0
311939,0
255444,0
230041,0
155469,0
385703,0
294518,0
419501,0
333955,1
194355,0
399611,0
409154,0
213351,0
403636,0
277303,0
116356,0
353309,0
163196,0
374394,0
347662,0
110462,0
342515,0
266964,0
259453,0
210092,1
162627,0
249083,0
192534,0
289686,0
136934,0
449294,0
112774,0
202200,0
436521,0
257207,0
199896,1
230495,0
386657,0
155177,0
389400,0
189905,0
303695,0
311232,0
442885,0
449007,1
250271,0
113161,0
203594,0
204463,0
359076,0
237427,0
196784,0
402748,0
149202,0
200689,0
228845,0
